"year4","sampledate","month","daynum","tot_precip","avg_air_temp","max_air_temp","time_max_air_temp","min_air_temp","time_min_air_temp","avg_rel_hum","max_rel_hum","time_max_rel_hum","min_rel_hum","time_min_rel_hum","avg_vapor_pres","avg_vapor_pres_deficit","peak_wind_speed_5sec","time_peak_wind_speed_5s","avg_wind_speed","resultant_wind_speed","resultant_wind_direction","std_dev_wind_direction","avg_par","max_wind_speed_1min","time_max_wind_speed_1min","direction_peak_wind","avg_dewpoint_temp","max_dewpoint_temp","time_max_dewpoint_temp","min_dewpoint_temp","time_min_dewpoint_temp","avg_sol_rad","avg_longwave_rad","avg_shortwave_rad","min_battery","flag_tot_precip","flag_avg_air_temp","flag_max_air_temp","flag_time_max_air_temp","flag_min_air_temp","flag_time_min_air_temp","flag_avg_rel_hum","flag_max_rel_hum","flag_time_max_rel_hum","flag_min_rel_hum","flag_time_min_rel_hum","flag_avg_vapor_pres","flag_avg_vapor_pres_deficit","flag_peak_wind_speed_5sec","flag_time_peak_wind_speed_5s","flag_avg_wind_speed","flag_resultant_wind_speed","flag_resultant_wind_direction","flag_std_dev_wind_direction","flag_avg_par","flag_max_wind_speed_1min","flag_time_max_wind_speed_1min","flag_direction_peak_wind","flag_avg_dewpoint_temp","flag_max_dewpoint_temp","flag_time_max_dewpoint_temp","flag_min_dewpoint_temp","flag_time_min_dewpoint_temp","flag_avg_sol_rad","flag_avg_longwave_rad","flag_avg_shortwave_rad","flag_min_battery"
2014,"2014-12-21",12,355,0.000,0.593,1.974,2353,-1.060,149,81.314,84.281,2342,78.914,1027,,,,,4.458,,,,36.257,7.607,,153.979,-2.240,-0.406,2342,-4.032,232,46.926,306.018,17.277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,"2014-12-22",12,356,0.254,1.850,2.570,1447,1.033,2254,81.619,84.609,55,77.554,1903,,,,,4.445,,,,27.369,7.247,,174.546,-0.961,-0.364,1525,-2.098,2313,50.685,310.563,12.913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,"2014-12-23",12,357,0.000,1.539,2.388,1229,0.670,2346,81.474,83.802,1553,79.625,621,,,,,3.405,,,,41.614,6.447,,364.352,-1.288,-0.135,1322,-2.288,2302,51.425,307.487,21.067,,,,,,,,,,,,,,,,,,,,,,,,"D",,,,,,,,,
2014,"2014-12-24",12,358,0.000,1.041,1.882,1227,0.508,2018,80.164,82.758,550,75.447,1303,,,,,2.635,,,,45.134,6.007,,350.622,-1.996,-1.016,608,-2.525,2018,56.657,304.178,21.810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,"2014-12-25",12,359,0.000,0.840,1.903,1238,-0.464,2356,78.018,81.363,2046,74.285,1245,,,,,2.454,,,,54.954,6.007,,235.898,-2.562,-2.033,1238,-3.478,2356,80.361,302.098,27.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,"2014-12-26",12,360,0.000,0.289,1.094,1410,-2.367,100,79.788,81.158,1,78.340,123,,,,,1.243,,,,12.513,3.607,,359.450,-2.793,-2.034,1300,-5.542,124,58.200,305.863,5.171,,,,,,,,,,,,,,,,,,,,,"H",,,,,,,,,,,,
2014,"2014-12-27",12,361,0.000,-2.358,0.811,1158,-11.224,2224,78.444,81.098,810,72.394,2355,,,,,2.589,,,,65.505,5.007,,349.746,-5.598,-2.281,1158,-14.794,2224,52.390,295.092,30.390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,"2014-12-28",12,362,0.000,-10.989,-5.144,1134,-22.663,2132,70.419,74.718,1741,61.460,1540,,,,,1.338,,,,94.377,4.940,,334.725,-15.345,-10.281,1131,-27.324,2132,42.272,256.080,45.956,,,,,,,,,"H",,,,,,,,,,,,,,,,,,,,,,,,
2014,"2014-12-29",12,363,0.000,-16.381,-11.234,1259,-22.745,214,66.352,70.113,410,60.124,1423,,,,,0.743,,,,93.200,4.420,,320.808,-21.233,-16.827,1112,-27.484,214,42.503,233.318,46.661,,,,,,,,,"H",,,,,,,,,,,,,,,,,,,,,,,,
2014,"2014-12-30",12,364,0.000,-19.874,-14.978,1318,-25.952,706,64.643,66.726,2029,60.816,1342,,,,,1.594,,,,126.578,4.314,,273.256,-24.870,-20.633,1318,-31.122,706,47.335,219.912,63.860,,,,,,,,,"H",,,,,,,,,,,,,,,,,,,,,,,,
2014,"2014-12-31",12,365,0.254,-17.038,-13.065,1537,-23.031,619,64.661,68.680,2359,61.255,1509,,,,,4.056,,,,76.008,8.220,,234.430,-22.154,-17.644,2358,-27.902,619,47.451,205.485,36.908,,,,,,,,,"H",,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-01-01",1,1,0.000,-9.324,-3.178,1452,-17.778,2359,68.053,73.058,2002,54.429,2229,,,,,2.876,,,,97.484,7.600,,228.000,-14.177,-8.044,1429,-22.517,2358,40.877,228.395,46.680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-01-02",1,2,0.000,-12.531,-5.782,2245,-21.846,537,61.564,71.195,122,49.024,1212,,,,,1.876,,,,69.690,5.200,,142.000,-18.484,-12.199,2331,-26.636,537,30.455,242.606,32.449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-01-03",1,3,0.000,-3.621,-0.767,1436,-7.680,30,73.912,78.430,1059,59.963,2,,,,,2.414,,,,55.715,9.600,,336.000,-7.617,-4.742,1433,-13.588,30,22.976,282.400,24.873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-01-04",1,4,0.000,-16.325,-6.320,4,-24.726,2347,61.881,74.378,28,54.441,1433,,,,,4.756,,,,100.552,11.800,,333.000,-21.970,-10.260,4,-30.661,2340,45.288,194.754,49.213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-01-05",1,5,0.000,-22.129,-16.596,1342,-27.527,734,58.912,61.843,1950,52.458,1418,,,,,2.884,,,,138.795,8.200,,244.000,-28.055,-23.884,1342,-32.806,722,68.650,157.752,70.813,,,,,,,,"H","H",,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-01-06",1,6,0.000,-17.612,-13.461,1345,-21.561,611,62.815,67.094,1741,56.917,2024,,,,,3.522,,,,115.936,9.500,,260.000,-23.036,-19.484,1345,-26.377,611,56.950,186.707,58.535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-01-07",1,7,0.000,-20.743,-17.818,0,-22.908,758,57.690,65.566,59,50.968,1522,,,,,4.106,,,,140.361,8.300,,285.000,-26.970,-22.857,0,-29.004,922,64.420,165.653,73.436,,,,,,,,"H","H",,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-01-08",1,8,0.000,-17.188,-14.051,2151,-21.561,26,63.522,68.484,1600,54.580,952,,,,,3.433,,,,50.764,9.700,,272.000,-22.500,-19.084,2126,-26.808,2,19.401,209.297,23.541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-01-09",1,9,0.000,-18.409,-14.957,0,-21.326,819,59.096,67.020,25,52.594,1418,,,,,4.225,,,,128.190,9.300,,219.000,-24.483,-19.992,25,-26.867,717,59.134,155.027,66.386,,,,,,,,"H",,,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-01-10",1,10,0.000,-16.362,-9.446,1539,-23.990,444,60.108,70.140,2133,35.362,1305,,,,,2.354,,,,130.050,7.700,,204.000,-22.522,-17.364,1741,-29.001,444,67.564,188.568,65.972,,,,,,,,"H",,,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-01-11",1,11,0.000,-14.826,-9.984,1231,-21.642,2352,66.594,70.438,1744,53.167,1236,,,,,1.109,,,,65.873,3.700,,211.000,-19.701,-15.027,1547,-26.202,2352,25.737,223.809,30.902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-01-12",1,12,0.000,-18.682,-11.702,1345,-26.443,447,63.156,69.537,548,53.298,1422,,,,,2.013,,,,140.829,11.000,,338.000,-24.033,-17.866,934,-31.526,447,73.712,179.729,75.898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-01-13",1,13,0.000,-18.034,-7.700,1422,-29.553,722,60.070,71.330,2145,44.406,1424,,,,,2.360,,,,161.859,7.200,,165.000,-24.024,-16.797,2357,-35.216,722,85.630,176.940,84.536,,,,,,,,"H",,,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-01-14",1,14,0.000,-8.247,-5.976,1512,-12.474,0,72.648,77.371,2202,68.855,1243,,,,,2.704,,,,77.581,6.200,,187.000,-12.305,-9.506,2359,-16.835,0,32.660,266.055,36.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-01-15",1,15,0.000,-3.220,1.580,1504,-8.168,2357,69.064,77.699,135,52.322,1856,,,,,3.372,,,,93.196,7.900,,317.000,-8.177,-4.203,1343,-13.516,2348,41.052,250.959,44.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-01-16",1,16,0.000,-8.274,-6.360,1540,-10.686,721,62.539,71.355,2359,53.517,1308,,,,,3.131,,,,126.376,8.400,,110.000,-14.220,-11.821,2359,-15.933,720,55.577,239.687,59.689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-01-17",1,17,0.254,-1.230,2.732,1415,-7.518,0,77.705,80.824,1813,71.402,0,,,,,4.153,,,,61.642,9.800,,278.000,-4.636,-1.386,1415,-11.812,0,23.969,297.289,27.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-01-18",1,18,0.000,-0.674,2.024,1207,-5.519,2308,71.315,78.264,1637,60.580,1328,,,,,3.150,,,,57.560,8.700,,258.000,-5.244,-2.780,1108,-9.627,2256,24.614,287.951,26.885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-01-19",1,19,0.000,-5.058,-3.786,1521,-6.604,631,69.881,75.508,2158,63.425,1322,,,,,2.163,,,,79.407,4.700,,98.000,-9.725,-8.416,2159,-11.000,839,33.204,276.369,36.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-01-20",1,20,0.000,-3.851,-1.688,1350,-5.002,504,75.685,78.512,2218,70.090,1203,,,,,1.034,,,,56.989,2.900,,60.000,-7.523,-5.997,1349,-8.823,512,21.363,284.943,25.692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-01-21",1,21,0.000,-3.102,-1.455,1403,-4.839,717,74.048,78.760,454,66.832,1102,,,,,1.839,,,,97.402,4.800,,339.000,-7.093,-6.124,1403,-8.165,717,42.567,284.672,46.946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-01-22",1,22,0.000,-3.487,1.166,1439,-7.618,819,65.662,76.070,2322,49.406,1454,,,,,3.339,,,,178.085,10.600,,185.000,-9.104,-7.750,6,-12.005,817,82.093,240.399,90.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-01-23",1,23,0.000,0.182,2.450,1414,-4.860,0,70.636,77.878,101,63.521,1415,,,,,4.176,,,,82.944,9.400,,212.000,-4.553,-2.066,2359,-8.459,0,38.058,296.351,40.982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-01-24",1,24,1.016,1.084,4.046,1116,-7.072,2358,72.156,77.922,329,61.230,1255,,,,,2.869,,,,76.538,6.900,,333.000,-3.402,-0.569,426,-11.652,2359,32.822,295.826,37.445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-01-25",1,25,0.000,-8.439,-4.110,1537,-13.430,2243,63.089,72.781,2249,47.498,1535,,,,,2.072,,,,154.184,6.700,,15.000,-14.322,-11.678,6,-17.556,2210,69.706,228.183,76.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-01-26",1,26,0.000,-7.011,-4.952,1423,-12.088,40,70.961,76.296,2327,61.613,647,,,,,2.827,,,,54.342,6.800,,127.000,-11.413,-8.638,2359,-16.838,38,20.739,267.621,24.902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-01-27",1,27,0.000,-3.789,-2.204,1411,-5.225,19,74.142,78.848,609,67.050,1426,,,,,1.475,,,,67.909,4.500,,144.000,-7.741,-6.673,1216,-8.904,11,26.665,282.638,31.245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-01-28",1,28,0.254,-2.160,0.467,1500,-3.816,112,72.812,79.964,427,63.987,1523,,,,,3.938,,,,114.031,8.000,,149.000,-6.427,-5.348,1500,-7.626,19,50.121,283.971,54.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-01-29",1,29,0.000,-3.351,-0.413,1112,-8.878,2359,70.146,80.308,401,60.755,1959,,,,,4.318,,,,67.193,11.000,,318.000,-8.039,-4.257,555,-14.416,2359,27.843,279.607,31.848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-01-30",1,30,0.000,-8.565,-5.976,1436,-10.768,726,58.290,65.148,136,46.302,1420,,,,,2.493,,,,143.853,8.400,,335.000,-15.359,-14.168,2346,-16.342,807,63.623,248.470,70.158,,,,,,,,"H","H",,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-01-31",1,31,0.000,-6.653,-3.552,1303,-11.702,2359,65.700,76.064,654,59.649,1537,,,,,2.897,,,,81.396,6.900,,347.000,-12.039,-8.301,1022,-17.113,2326,35.096,261.694,38.544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-02-01",2,32,0.000,-12.918,-10.076,1412,-14.978,1913,62.509,67.172,810,54.645,1432,,,,,4.305,,,,126.108,9.000,,346.000,-18.629,-17.067,0,-20.852,1906,59.111,215.980,63.331,,,,,,,,,"H",,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-02-02",2,33,0.000,-13.125,-8.502,1558,-18.522,731,52.488,69.792,540,34.363,1537,,,,,2.194,,,,174.402,8.100,,205.000,-21.204,-19.396,5,-23.122,731,86.279,195.788,87.927,,,,,,,,"H","H",,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-02-03",2,34,0.000,-11.382,-5.874,1309,-19.848,737,59.554,70.672,2003,45.126,1310,,,,,1.694,,,,176.583,4.600,,218.000,-17.831,-13.472,1800,-24.472,737,84.869,215.256,88.939,,,,,,,,,"H",,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-02-04",2,35,0.000,-13.440,-9.954,1,-18.593,2359,57.226,70.720,645,39.673,1618,,,,,2.621,,,,173.005,9.800,,321.000,-20.276,-15.584,336,-24.874,2359,88.619,185.924,94.097,,,,,,,,,"H",,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-02-05",2,36,0.000,-14.703,-6.198,1446,-26.402,703,52.603,67.244,2358,29.704,1354,,,,,3.593,,,,189.649,10.400,,185.000,-22.643,-16.206,2344,-32.224,657,93.135,193.008,96.754,,,,,,,,"H","H",,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-02-06",2,37,0.000,-6.698,-1.688,1224,-11.722,148,61.487,70.430,455,45.988,1225,,,,,1.515,,,,106.939,6.500,,212.000,-13.011,-9.955,1639,-16.484,3,45.854,260.433,51.942,,,,,,,,,"H",,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-02-07",2,38,0.000,-3.759,-1.416,1555,-5.539,720,70.090,80.382,2139,55.759,1,,,,,3.324,,,,107.748,7.900,,89.000,-8.461,-5.613,2153,-12.199,1,47.075,281.860,52.277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-02-08",2,39,0.000,-5.517,-3.116,1,-8.827,2359,73.087,79.273,1,68.207,1501,,,,,3.260,,,,72.376,6.800,,348.000,-9.595,-6.203,1,-13.322,2359,31.198,275.447,35.178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-02-09",2,40,0.000,-8.245,-0.919,1521,-16.098,423,66.462,74.371,118,50.829,1522,,,,,1.053,,,,182.951,5.100,,0.000,-13.506,-9.207,1252,-20.476,423,80.849,230.704,90.919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-02-10",2,41,0.000,-4.267,-1.578,1349,-6.685,0,66.822,77.468,2300,54.844,1239,,,,,3.562,,,,136.208,8.500,,138.000,-9.576,-7.472,1807,-11.567,0,62.440,276.618,69.569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-02-11",2,42,0.000,-7.295,-3.136,910,-14.855,2356,69.582,78.140,311,60.083,1632,,,,,3.813,,,,103.074,12.600,,339.000,-11.939,-7.221,342,-20.432,2355,48.783,255.436,55.676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-02-12",2,43,0.000,-15.477,-10.970,1456,-20.745,2316,59.525,67.652,2029,47.915,1408,,,,,3.038,,,,214.882,10.400,,330.000,-21.673,-19.267,1637,-25.896,2308,105.942,182.498,118.691,,,,,,,,,"H",,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-02-13",2,44,0.000,-11.760,-6.848,1604,-20.846,20,65.077,70.199,1510,59.241,505,,,,,3.012,,,,80.921,9.100,,259.000,-17.024,-11.719,1520,-25.987,19,36.852,247.915,40.877,,,,,,,,,"H",,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-02-14",2,45,0.000,-18.124,-11.763,0,-26.034,2201,58.642,67.586,319,48.041,1220,,,,,5.404,,,,185.134,14.100,,328.000,-24.325,-17.035,2,-31.074,2201,92.530,179.006,101.205,,,,,,,,,"H",,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-02-15",2,46,0.000,-18.301,-11.540,1307,-27.282,409,51.523,63.123,13,38.046,1404,,,,,1.656,,,,201.220,5.100,,147.000,-26.087,-21.404,1728,-32.878,656,102.940,201.377,107.838,,,,,,,,"H","H",,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-02-16",2,47,0.000,-12.070,-8.573,1606,-14.448,432,60.786,71.025,2222,51.050,0,,,,,2.329,,,,139.546,6.000,,184.000,-18.175,-15.016,1834,-22.035,0,66.253,230.981,72.668,,,,,,,,,"H",,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-02-17",2,48,0.000,-15.581,-12.109,1525,-20.204,647,62.539,69.960,117,47.999,1409,,,,,1.947,,,,189.655,6.500,,264.000,-21.207,-18.094,1,-25.023,647,101.246,197.839,101.899,,,,,,,,,"H",,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-02-18",2,49,0.000,-21.190,-18.033,10,-26.320,2355,58.149,65.941,220,42.222,1452,,,,,2.552,,,,194.290,8.400,,330.000,-27.351,-22.922,4,-31.838,2355,105.471,164.684,107.149,,,,,,,,,"H",,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-02-19",2,50,0.000,-22.628,-13.248,1557,-30.352,425,55.204,62.900,119,41.413,1634,,,,,1.436,,,,254.162,7.100,,314.000,-29.327,-23.314,1555,-35.979,632,148.018,154.159,141.458,,,,,,,,,"H",,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-02-20",2,51,0.000,-14.503,-9.081,2337,-25.892,109,63.926,72.697,2354,54.225,819,,,,,3.187,,,,130.659,9.000,,147.000,-19.856,-13.124,2355,-31.594,4,58.029,232.027,67.447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-02-21",2,52,0.000,-10.670,-7.264,1218,-19.664,2241,65.682,73.898,700,53.751,1349,,,,,2.014,,,,175.511,6.400,,337.000,-15.931,-12.542,844,-24.322,2241,83.107,232.918,92.719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-02-22",2,53,0.000,-19.852,-16.800,1615,-26.218,2309,55.787,70.156,24,41.513,1639,,,,,2.412,,,,240.639,9.100,,251.000,-26.597,-21.649,27,-32.151,2309,129.538,165.693,130.747,,,,,,,,,"H",,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-02-23",2,54,0.000,-18.537,-10.798,2359,-28.611,501,49.380,61.051,400,34.825,1532,,,,,3.606,,,,275.951,10.000,,182.000,-26.823,-18.268,2357,-34.142,601,141.642,180.334,149.043,,,,,,,,"H","H",,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-02-24",2,55,0.000,-8.115,-1.293,1205,-16.322,2356,54.107,74.718,901,31.832,1340,,,,,4.731,,,,242.077,12.400,,187.000,-16.052,-7.867,914,-22.392,2318,121.257,222.418,132.523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-02-25",2,56,0.000,-16.504,-9.568,1439,-23.990,2359,57.412,66.865,2131,44.153,1555,,,,,1.850,,,,258.188,6.900,,334.000,-23.130,-18.807,1504,-29.041,2359,132.780,173.023,139.796,,,,,,,,,"H",,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-02-26",2,57,0.000,-19.497,-11.265,1536,-28.980,605,55.188,64.156,2336,43.262,1536,,,,,1.637,,,,283.992,7.400,,275.000,-26.386,-20.862,1508,-34.595,605,149.544,159.825,154.988,,,,,,,,,"H",,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-02-27",2,58,0.000,-16.274,-6.634,1602,-26.974,630,51.170,64.261,53,36.759,1549,,,,,2.005,,,,297.340,7.200,,205.000,-24.362,-18.376,1448,-32.633,627,154.340,167.616,162.042,,,,,,,,"H","H",,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-02-28",2,59,0.000,-13.478,-4.312,1434,-24.982,600,50.641,65.986,822,34.148,1430,,,,,2.418,,,,298.627,8.100,,160.000,-21.893,-15.701,1250,-30.964,600,159.304,177.581,164.494,,,,,,,,"H","H",,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-03-01",3,60,0.000,-7.965,-3.886,1636,-11.580,302,58.056,67.894,727,43.740,1820,,,,,3.382,,,,156.323,10.600,,256.000,-14.872,-11.527,1305,-19.841,7,73.289,232.343,82.258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-03-02",3,61,0.000,-6.277,-0.646,1440,-11.997,658,50.086,69.367,701,33.149,1722,,,,,2.678,,,,306.573,9.000,,234.000,-15.320,-11.775,45,-17.889,1833,159.028,208.236,169.957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-03-03",3,62,0.000,-5.238,-1.982,1358,-10.849,2358,65.926,75.074,1113,47.686,4,,,,,3.334,,,,108.200,10.100,,254.000,-10.696,-7.058,1430,-17.319,2357,52.499,258.997,58.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-03-04",3,63,0.000,-16.245,-10.787,2,-23.236,2311,55.648,64.332,2208,44.402,1501,,,,,3.081,,,,252.721,8.600,,225.000,-23.154,-17.252,2,-29.405,2351,132.863,172.477,144.222,,,,,,,,,"H",,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-03-05",3,64,0.000,-17.196,-8.116,1447,-28.632,615,49.090,63.644,140,32.439,1618,,,,,2.124,,,,319.242,7.500,,207.000,-25.716,-20.642,1446,-34.134,636,168.932,161.725,177.485,,,,,,,,,"H",,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-03-06",3,65,0.000,-8.858,0.244,1612,-19.296,337,55.973,69.320,2255,42.298,1536,,,,,3.002,,,,282.810,8.900,,198.000,-16.302,-10.909,1646,-24.200,337,143.418,206.520,154.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-03-07",3,66,0.254,-3.702,3.329,1155,-12.454,159,65.324,78.302,2111,48.060,1117,,,,,2.203,,,,194.962,10.800,,314.000,-9.400,-4.539,1424,-17.264,158,97.391,253.894,107.541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-03-08",3,67,0.000,-2.166,5.875,1537,-12.638,347,62.897,76.054,13,45.188,1537,,,,,2.172,,,,144.459,8.100,,244.000,-8.499,-2.447,1200,-16.999,347,69.051,261.919,77.283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-03-09",3,68,0.000,2.939,12.882,1315,-9.122,531,61.477,78.445,257,37.373,1414,,,,,3.069,,,,266.920,14.200,,201.000,-4.201,0.539,2255,-13.208,531,128.824,269.229,140.964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-03-10",3,69,0.000,8.353,16.050,1451,0.770,540,52.540,76.125,541,34.597,1440,,,,,3.209,,,,356.750,11.400,,199.000,-1.365,1.343,1202,-6.728,2321,165.865,256.041,180.620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-03-11",3,70,0.000,3.665,10.101,1450,-3.825,626,51.843,77.460,611,21.044,1625,,,,,1.713,,,,359.989,7.700,,326.000,-6.139,-0.411,947,-12.706,1905,172.393,251.842,182.793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-03-12",3,71,0.000,6.737,11.441,1511,1.681,623,46.374,57.587,838,32.736,1349,,,,,4.320,,,,283.620,11.500,,139.000,-4.074,-0.389,2359,-9.215,430,132.183,283.438,142.632,,,,,,,,,"H",,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-03-13",3,72,0.000,9.471,17.408,1523,5.096,630,65.828,79.840,654,46.677,1539,,,,,3.017,,,,268.404,8.000,,254.000,3.215,6.642,1341,-0.395,0,124.224,318.678,131.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-03-14",3,73,0.000,3.823,6.904,1640,-2.832,2333,69.024,80.016,2210,58.591,1449,,,,,2.950,,,,152.855,9.000,,277.000,-1.407,0.332,952,-6.150,2333,69.652,296.085,76.299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-03-15",3,74,0.000,7.406,15.880,1534,-3.330,317,59.017,80.199,452,36.605,1322,,,,,3.015,,,,262.100,11.300,,193.000,-0.728,2.936,2346,-6.701,317,118.486,299.896,128.814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-03-16",3,75,5.334,6.977,12.852,916,-0.140,2356,67.845,82.564,1509,44.933,1034,,,,,2.265,,,,77.807,10.800,,327.000,1.273,4.566,1420,-7.412,2357,31.079,314.180,34.764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-03-17",3,76,0.000,0.791,5.066,1553,-2.873,616,42.258,58.376,57,27.070,1219,,,,,3.442,,,,396.751,11.400,,343.000,-10.872,-7.447,0,-14.295,1220,188.047,211.343,202.768,,,,,,,,,"H",,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-03-18",3,77,0.000,1.961,7.802,1408,-3.046,2355,43.362,63.878,2306,25.193,1549,,,,,1.991,,,,368.579,8.600,,330.000,-9.688,-6.685,1021,-12.248,1639,170.745,235.642,185.207,,,,,,,,,"H",,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-03-19",3,78,0.000,3.486,9.416,1444,-3.188,10,48.535,65.882,1138,35.862,1756,,,,,2.544,,,,224.829,9.100,,150.000,-6.531,-1.234,1208,-10.961,144,101.541,280.783,111.655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"2015-03-20",3,79,2.286,6.243,12.136,1331,2.196,2359,62.503,81.453,2126,44.441,1501,,,,,2.813,,,,227.800,8.100,,201.000,-0.648,2.519,1754,-5.594,2,101.462,313.725,111.482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
